id,name,icon,description,sceneid,pathTipId,cleared,collectrewards,dragonWatiDrama,taskunlock,levelmax,CleanOnDramaBegin,DramaControl,CollectInDrama,CleanOnDramaOver,bubbleType,bubbleImg,RepairableTips,MutiArrow,repairingspine,levelspine,levelitem1,rewarditem1,levelitem2,rewarditem2,levelitem3,rewarditem3,levelitem4,rewarditem4,levelitem5,rewarditem5,levelitem6,rewarditem6,levelitem7,rewarditem7,levelitem8,rewarditem8,levelitem9,rewarditem9,levelitem10,rewarditem10,levelitem11,rewarditem11,levelitem12,rewarditem12,repairableTipsUnlock,moveCamera,ispaylabel,
34009,ui_event2411_EastereggDecorate,building_event2411_EastereggDecorate,ui_event2411_EastereggDecorate_des,2411EastereggParty,,0,[],box,Eventmission2411_016RabbitBarrier,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000730,10],[2000731,10]]","[['2000751',1],['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34010,ui_event2411_EastereggDecorate,building_event2411_EastereggDecorate,ui_event2411_EastereggDecorate_des,2411EastereggParty,,0,[],box,Eventmission2411_022SomeDrinks,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000730,10],[2000731,10],[2000732,12]]","[['2000751',1],['2000749',3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34011,ui_event2411_bridge,building_event2411_bridge,ui_event2411_bridge_des,2411EastereggParty,,0,[],box,Eventmission2411_025MoveOn,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000731,3],[2000732,3],[2002,10]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34012,ui_event2411_StoneSteps,building_event7_stonesteps,ui_event2411_StoneSteps_des,2411EastereggParty,,0,[],box,Eventmission2411_029FindEgg,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000730,12],[2000731,12],[2000732,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34013,ui_event2411_Statue,building_event9_pumpkinking,ui_event2411_Statue_des,2411EastereggParty,,0,[],box,Eventmission2411_039TureBox,2,,[0],0,,15,,1,1,['repairing'],['repaired'],"[[1003,50]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34014,ui_event2411_mascotbox,building_event2319_mascotbox,ui_event2411_mascotbox_des,2411EastereggParty,,0,[],box,Eventmission2411_035CookKey,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000731,15],[2000732,15],[2000733,15]]","[['2000749',3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34015,ui_event2411_bugle,building_event2409_bugle,ui_event2411_bugle_des,2411EastereggParty,,0,[],box,Eventmission2411_032Method,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000731,3],[2000733,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34016,ui_event2411_toolbox,building_event2411_toolbox,ui_event2411_toolbox_des,2411EastereggParty,,0,[],box,Eventmission2411_038ThirdBox,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000732,3],[2000733,3]]","[['2000750',1],['2000749',5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34017,ui_event2411_bridge,building_event2411_bridge,ui_event2411_bridge_des,2411EastereggParty,,0,[],box,Eventmission2411_040Exchange,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000731,10],[2003,10],[2002,10]]","[['2000749',5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34019,ui_event2411_keystand,building_event2404_keystand,ui_event2411_keystand_des,2411EastereggParty,,0,[],box,Eventmission2411_044FindKey,3,,"[0,0]",0,,16,,1,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[2000740,5]]","[['2000749',4]]","[[1003,90]]","[['2000749',3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34020,ui_event2411_basket,building_event2411_basket,ui_event2411_basket_des,2411EastereggParty,,0,[],box,Eventmission2411_049EggBasket,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000733,5],[2000734,5],[2000751,4]]","[['2000749',4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34021,ui_event2411_wings,building_event2408_wings,ui_event2411_wings_des,2411EastereggParty,,0,[],box,Eventmission2411_051Aircraft,2,,[1],0,,16,,1,1,['repairing'],['repaired'],"[[2000733,15],[2000734,15],[2000740,15]]","[['2000749',14]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34022,ui_event2411_bridge,building_event2411_bridge,ui_event2411_bridge_des,2411EastereggParty,,0,[],box,Eventmission2411_053Next,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000741,1],[2001,10],[2002,10]]","[['2000749',9]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34023,ui_event2411_yanhuaji,building_event26_fireworks,ui_event2411_yanhuaji_des,2411EastereggParty,,0,[],box,Eventmission2411_054Bridge,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000741,2],[2000733,6]]","[['2000749',13]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34024,ui_event2411_yanhuaji,building_event26_fireworks,ui_event2411_yanhuaji_des,2411EastereggParty,,0,[],box,Eventmission2411_056SecondFireworks,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000741,10],[2000733,10]]","[['2000749',28]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34025,ui_event2411_yanhuaji,building_event26_fireworks,ui_event2411_yanhuaji_des,2411EastereggParty,,0,[],box,Eventmission2411_058ThirdFireworks,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000741,2],[2000735,5]]","[['2000749',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34026,ui_event2411_yanhuaji,building_event26_fireworks,ui_event2411_yanhuaji_des,2411EastereggParty,,0,[],box,Eventmission2411_060FourthFireworks,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000741,13],[2000735,13]]","[['2000749',30]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34027,ui_event2411_diningtable,building_event21_table,ui_event2411_diningtable_des,2411EastereggParty,,0,[],box,Eventmission2411_062Dinner,3,,"[0,0]",0,,16,,1,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[2000742,4]]","[['2000749',40]]","[[2000739,4],[2000741,8],[2000742,8]]","[['2000749',70]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34028,ui_event2411_RabbitEgg,building_event2411_RabbitEgg,ui_event2411_RabbitEgg_des,2411EastereggParty,,0,[],box,Eventmission2411_006CoinSituation,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000730,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34029,ui_event2411_RabbitEgg,building_event2411_RabbitEgg,ui_event2411_RabbitEgg_des,2411EastereggParty,,0,[],box,Eventmission2411_012Prisoner,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000731,3]]","[['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34030,ui_event2411_RabbitEgg,building_event2411_RabbitEgg,ui_event2411_RabbitEgg_des,2411EastereggParty,,0,[],box,Eventmission2411_015FirstDecoration,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[1003,50]]","[['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34031,ui_event2411_RabbitEgg,building_event2411_RabbitEgg,ui_event2411_RabbitEgg_des,2411EastereggParty,,0,[],box,Eventmission2411_018SecondDcoration,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000730,2],[2000732,2]]","[['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34032,ui_event2411_RabbitEgg,building_event2411_RabbitEgg,ui_event2411_RabbitEgg_des,2411EastereggParty,,0,[],box,Eventmission2411_019MoveOn,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000731,4],[2000732,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34033,ui_event2411_RabbitEgg,building_event2411_RabbitEgg,ui_event2411_RabbitEgg_des,2411EastereggParty,,0,[],box,Eventmission2411_024Next,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000732,3],[2000730,3],[2000736,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34034,ui_event2411_barrierdoor,building_event2404_barrierdoor,ui_event2411_barrierdoor_des,2411EastereggParty,,0,[],box,Eventmission2411_027AlittleDrink,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000730,5],[2000732,5],[2000736,4]]","[['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34035,ui_event2411_barrierdoor,building_event2404_barrierdoor,ui_event2411_barrierdoor_des,2411EastereggParty,,0,[],box,Eventmission2411_031DeeplyAdvancing,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000733,3],[2001,10]]","[['2000749',4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34036,ui_event2411_barrierdoor,building_event2404_barrierdoor,ui_event2411_barrierdoor_des,2411EastereggParty,,0,[],box,Eventmission2411_033FirstBox,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000732,3],[2000733,5],[2003,10]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34037,ui_event2411_barrierdoor,building_event2404_barrierdoor,ui_event2411_barrierdoor_des,2411EastereggParty,,0,[],box,Eventmission2411_037ToolKey,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000733,3],[2001,10],[2005,10]]","[['2000749',5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34038,ui_event2411_CoinRabbit,building_event15_TreasureChest,ui_event2411_CoinRabbit_des,2411EastereggParty,,0,[],box,Eventmission2411_041TakeTheKey,2,,[0],0,,16,,1,1,['reparing'],['repaired'],"[[1003,50]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34039,ui_event2411_CoinRabbit,building_event15_TreasureChest,ui_event2411_CoinRabbit_des,2411EastereggParty,,0,[],box,Eventmission2411_043EastereggDevice,2,,[0],0,,16,,1,1,['reparing'],['repaired'],"[[2000740,1]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34040,ui_event2411_CoinRabbit,building_event15_TreasureChest,ui_event2411_CoinRabbit_des,2411EastereggParty,,0,[],box,Eventmission2411_048FinalDrink,2,,[0],0,,16,,1,1,['reparing'],['repaired'],"[[2000734,3],[2001,10],[2002,10]]","[['2000749',3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34041,ui_event2411_CoinRabbit,building_event15_TreasureChest,ui_event2411_CoinRabbit_des,2411EastereggParty,,0,[],box,Eventmission2411_059ThirdFireworks2,2,,[0],0,,16,,1,1,['reparing'],['repaired'],"[[2000735,5],[2001,5],[2004,10]]","[['2000749',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34100,ui_event2412_pointsfactory,building_event2403_pointsfactory,ui_event2412_pointsfactory_des,2412SorubekForest,,0,[],box,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34101,ui_event2412_pointsfactory,building_event2403_pointsfactory,ui_event2412_pointsfactory_des,2412SorubekForest,,0,[],box,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34102,ui_event2412_Factory,building_event28_dragon_eqbuildingpmentroom,ui_event2412_Factory_des,2412SorubekForest,,0,[],box,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34103,ui_event2412_Factory,building_event28_dragon_eqbuildingpmentroom,ui_event2412_Factory_des,2412SorubekForest,,0,[],box,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34105,ui_event2412_treeandBronch,building_event2319_blender,ui_event2412_treeandBronch_des,2412SorubekForest,,0,[],box,,3,,[0],0,,16,,1,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[2000766,1]]","[['2000776',20]]","[[2000760,3],[2000778,1]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34106,ui_event2412_sickle,building_event15_rabbitmachine,ui_event2412_sickle_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000761,10],[2002,10],[2003,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34107,ui_event2412_flowerpedestal,building_event2404_darkclouds,ui_event2412_flowerpedestal_des,2412SorubekForest,,0,[],box,,4,,[0],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2000765,5],[2000768,2]]","[['2000776',20]]","[[2000765,5],[2000768,2],[2004,5]]","[['2000776',20]]","[[2000768,13],[2000765,13]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34108,ui_event2412_butterfly,building_event2404_cage,ui_event2412_butterfly_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000769,4]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34109,ui_event2412_butterfly,building_event2404_magicbridge,ui_event2412_butterfly_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000768,8],[2000769,8]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34110,ui_event2412_broom,building_event2404_magicbridge,ui_event2412_broom_des,2412SorubekForest,,0,[],box,,3,,[0],0,,16,,1,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[2000761,3],[2000763,3]]","[['2000776',20]]","[[2000762,5],[2000763,5],[2003,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34112,ui_event2412_treetop,building_event7_stonesteps,ui_event2412_treetop_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000763,5],[2000764,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34113,ui_event2412_tree,building_event9_pumpkinking,ui_event2412_tree_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000763,15],[2000767,15],[2000764,15]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34114,ui_event2412_bell,building_event2319_mascotbox,ui_event2412_bell_des,2412SorubekForest,,0,[],box,,3,,[0],0,,16,,1,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[2000760,2],[2000762,2]]","[['2000776',20]]","[[2000761,4],[2000762,4]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34115,ui_event2412_flowerwall,building_event2409_bugle,ui_event2412_flowerwall_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000768,10],[2000763,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34116,ui_event2412_moongrass,building_event2404_metalcaskets,ui_event2412_moongrass_des,2412SorubekForest,,0,[],box,,3,,[0],0,,16,,1,1,"['repairing1','repairing2']","['repaired1','repaired2']","[[2000763,2],[2001,10],[2005,10]]","[['2000776',20]]","[[2000761,10],[2002,10],[2003,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34117,ui_event2412_spring,building_event2404_magicbridge,ui_event2412_spring_des,2412SorubekForest,,0,[],box,,4,,[0],0,,16,,1,1,"['repairing1','repairing2','repairing3']","['repaired1','repaired2','repaired3']","[[2000760,10],[2000761,10],[2000762,12]]","[['2000776',20]]","[[2000761,18],[2000762,18],[2000763,18]]","[['2000776',20]]","[[2000777,1]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34118,ui_event2412_well,building_event2404_keystand,ui_event2412_well_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[1003,20]]","[['2000776',20],['2000778',1]]",[],[],,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34119,ui_event2412_barrier,building_event10_giantcarrot,ui_event2412_barrier_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000760,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34120,ui_event2412_barrier,building_event2408_wings,ui_event2412_barrier_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000760,4],[2000761,4]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34121,ui_event2412_barrier,building_event2404_magicbridge,ui_event2412_barrier_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[1003,20]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34122,ui_event2412_barrier,building_event26_fireworks,ui_event2412_barrier_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000760,3],[2000762,3],[2001,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34123,ui_event2412_barrier,building_event26_fireworks,ui_event2412_barrier_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000763,6],[2001,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34125,ui_event2412_strangelive,building_event26_fireworks,ui_event2412_strangelive_des,2412SorubekForest,,0,[],box,,2,,[0],0,,15,,1,1,['repairing'],['repaired'],"[[2000761,3]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34126,ui_event2412_strangelive,building_event21_table,ui_event2412_strangelive_des,2412SorubekForest,,0,[],box,,2,,[0],0,,15,,1,1,['repairing'],['repaired'],"[[2000760,10],[2000761,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34129,ui_event2412_mushroom,mission6_building_flametrap,ui_event2412_mushroom_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000763,3],[2001,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34130,ui_event2412_mushroom,mission6_building_flametrap,ui_event2412_mushroom_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000761,15],[2000762,15],[2000763,15]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34131,ui_event2412_cat,mission6_building_flametrap,ui_event2412_cat_des,2412SorubekForest,,0,[],box,,2,,[0],0,,15,,1,1,['repairing'],['repaired'],"[[2000762,5],[2000763,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34132,ui_event2412_gardengate,mission6_building_flametrap,ui_event2412_gardengate_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[1003,20]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34133,ui_event2412_gardengate,building_event2404_barrierdoor,ui_event2412_gardengate_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000768,1],[2001,10],[2002,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34134,ui_event2412_sendgate,building_event2404_barrierdoor,ui_event2412_sendgate_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000761,3],[2000762,3],[2002,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34135,ui_event2412_sendgate,building_event2404_barrierdoor,ui_event2412_sendgate_des,2412SorubekForest,,0,[],box,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34136,ui_event2412_stairs,building_event2404_barrierdoor,ui_event2412_stairs_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000760,4]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34137,ui_event2412_stairs,building_event15_TreasureChest,ui_event2412_stairs_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000760,6]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34138,ui_event2412_book,building_event15_TreasureChest,ui_event2412_book_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['joinin'],['repaired2'],"[[2000760,12],[2000761,12],[2000762,12]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34139,ui_event2412_gate,building_event15_TreasureChest,ui_event2412_gate_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000760,5],[2000762,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34140,ui_event2412_pot,building_event15_TreasureChest,ui_event2412_pot_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['working'],['repaired'],"[[2000767,1]]","[['2000776',20],['2000777',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34141,ui_event2412_bridge,building_event15_TreasureChest,ui_event2412_bridge_des,2412SorubekForest,,0,[],box,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34142,ui_event2412_bridge,building_event15_TreasureChest,ui_event2412_bridge_des,2412SorubekForest,,0,[],box,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
34143,ui_event2412_bridge,building_event15_TreasureChest,ui_event2412_bridge_des,2412SorubekForest,,0,[],box,,2,,[0],0,,16,,1,1,['repairing'],['repaired'],"[[2000764,3],[2001,10],[2002,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
10101,partner101001_building_teleporttree,partner101001_building_teleporttree,partner101001_building_teleporttree_des,partner101001,,0,[],,,2,,[],0,,0,,1,1,['repairing'],['repaired'],"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
10111,partner101001_building_guard,mission1_building_bodyguard,partner103001_building_stove_des,partner103001,,0,[],,,1,,[],0,,0,,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
10121,partner102001_building_room1,building_event4_sideyarddoor,partner102001_building_room1_des,partner102001,,0,[],,Mission_partner102001_00,2,,[],0,,0,,1,1,['repairing3'],['repaired2'],"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
10123,partner102001_building_room2,building_event4_sideyarddoor,partner102001_building_room2_des,partner102001,,0,[],,Mission_partner102001_01,2,,[],0,,0,,1,1,['repairing1'],['repaired1'],"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
10124,partner102001_building_billboard,partner102001_building_billboard,partner102001_building_billboard_des,partner102001,,0,[],,Mission_partner102001_02,2,,[],0,,16,,1,1,['repairing'],['repaired'],"[[12004,3],[12005,1]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
10125,partner102001_building_doris,building_story2_hurtdoris,partner102001_building_doris_des,partner102001,,0,[],,Mission_partner102001_04,2,,[],0,,15,,1,1,['repairing'],['repaired'],"[[12003,1]]","[['1000',20],['12003',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,"[1,0]",0,
