id,name,desc,icon,widgetType,paginationType,type,dragonId,breedDragonId,productLevel,productNeedItem,orderType,productTime,timeValue,sellCoin,price,expValue,orderNumLimit,orderNormalWeight,orderDifficultWeight,timeOrderItem,timeOrderNumLimit,limittime,canUse,funcType,funcParam,itemLimit,getWays,getWayParam,sceneId,lookupWay,timeOrderUnlockLevel,itemConvert,showUp,
34006,item_34001,item_34006_desc,ui_50buffIcon_2209GhostMansion,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2209GhostMansion""]",9999,[-1],,,0,-1,[],,
34011,item_34011,item_34011_desc,ui_50buffIcon_2211MagicChristmas,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2211MagicChristmas""]",9999,[-1],,,0,-1,[],,
34012,item_34012,item_34012_desc,ui_50buffIcon_2301DragonZoo,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2301DragonZoo""]",9999,[-1],,,0,-1,[],,
34013,item_34013,item_34013_desc,ui_50buffIcon_2303Loverway,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2303Loverway""]",9999,[-1],,,0,-1,[],,
34015,item_34015,item_34015_desc,ui_50buffIcon_2305FactoryCity,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2305FactoryCity""]",9999,[-1],,,0,-1,[],,
34016,item_34016,item_34016_desc,ui_50buffIcon_2306FunSportsDay,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2306FunSportsDay""]",9999,[-1],,,0,-1,[],,
34017,item_34017,item_34017_desc,ui_50buffIcon_2307CardKingdom,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2307CardKingdom""]",9999,[-1],,,0,-1,[],,
34019,item_34019,item_34019_desc,ui_50buffIcon_2310CubeWaterworld,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2310CubeWaterWorld""]",9999,[-1],,,0,-1,[],,
34020,item_34020,item_34020_desc,ui_50buffIcon_2311FruitTown,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2311FruitTown""]",9999,[-1],,,0,-1,[],,
34021,item_34021,item_34021_desc,ui_50buffIcon_2312HeartbeatJourney,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2312HeartbeatJourney""]",9999,[-1],,,0,-1,[],,
34022,item_34022,item_34022_desc,ui_50buffIcon_2313MermaidCity,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2313MermaidCity""]",9999,[-1],,,0,-1,[],,
34023,item_34023,item_34023_desc,ui_50buffIcon_2315ColorfulLand,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2315ColorfulLand""]",9999,[-1],,,0,-1,[],,
34024,item_34024,item_34024_desc,ui_50buffIcon_2316DragonCircus,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2316DragonCircus""]",9999,[-1],,,0,-1,[],,
34027,item_34027,item_34027_desc,ui_50buffIcon_2308MagicBox,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2308MagicBox""]",9999,[-1],,,0,-1,[],,
34032,item_34032,item_34032_desc,ui_50buffIcon_2325RacingCompetition,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2325RacingCompetition""]",9999,[-1],,,0,-1,[],,
34025,item_34025,item_34025_desc,ui_50buffIcon_2318MusicCampus,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2318MusicCampus""]",9999,[-1],,,0,-1,[],,
34026,item_34026,item_34026_desc,ui_50buffIcon_2319MagicalKitchen,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2319MagicalKitchen""]",9999,[-1],,,0,-1,[],,
34028,item_34028,item_34028_desc,ui_50buffIcon_2321Weirdonight,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2321Weirdonight""]",9999,[-1],,,0,-1,[],,
34029,item_34029,item_34029_desc,ui_50buffIcon_2322ThiefMagic,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2322ThiefMagic""]",9999,[-1],,,0,-1,[],,
34031,item_34031,item_34031_desc,ui_50buffIcon_2317Wineestate,9,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2317Wineestate""]",9999,[-1],,,0,-1,[],,
34033,item_34033,item_34033_desc,ui_50buffIcon_2323TurkeyLegend,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2323TurkeyLegendB""]",9999,[-1],,,0,-1,[],,
34034,item_34027,item_34027_desc,ui_50buffIcon_2320StarPark,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2320StarPark""]",9999,[-1],,,0,-1,[],,
34035,item_34035,item_34035_desc,ui_50buffIcon_2324ToyCity,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2324ToyCityA""]",9999,[-1],,,0,-1,[],,
34036,item_34036,item_34036_desc,ui_50buffIcon_2326NoBeardPirates,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2326NoBeardPirates""]",9999,[-1],,,0,-1,[],,
34037,item_34037,item_34037_desc,ui_50buffIcon_2326NoBeardPirates,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2327WeatherIslands""]",9999,[-1],,,0,-1,[],,
34039,item_34039,item_34039_desc,ui_50buffIcon_2326NoBeardPirates,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""2329LanternShowB""]",9999,[-1],,,0,-1,[],,
34040,item_34036,item_34036_desc,ui_50buffIcon_2326NoBeardPirates,45,-1,51,0,,0,[],0,0,0,0,30,0,0,0,0,0,[],-1,0,27,"[0.5,""Guide4NoBeardPirates""]",9999,[-1],,,0,-1,[],,
35000,item_35000,item_desc_35000,animal_medal,47,-1,35,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
36751,item_27751,item_desc_27751,dragon_dress3401_car,20,-1,36,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,23,[27751],9999,[-1],item_36521_getway,,0,-1,[],,
36752,item_27752,item_desc_27752,dragon_dress3501_techmusic,20,-1,36,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,23,[27752],9999,[-1],item_36521_getway,,0,-1,[],,
37001,item_37001,item_desc_37001,item_dragonPoint,2002,-1,37,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],item_36521_getway,,0,-1,[],,
38000,item_37001,item_desc_37001,item_38000,109,-1,46,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38001,item_37001,item_desc_37001,item_22AdvIsland_points,102,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38002,item_37001,item_desc_37001,item_dragonPoint,102,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38003,item_37001,item_desc_37001,item_22AdvIsland_points,104,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38004,item_37001,item_desc_37001,item_22AdvIsland_points,107,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38005,item_37001,item_desc_37001,item_22AdvIsland_points,108,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38006,item_37001,item_desc_37001,item_22AdvIsland_points,162,-1,63,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38007,item_37001,item_desc_37001,item_22AdvIsland_points,117,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38008,item_37001,item_desc_37001,item_22AdvIsland_points,118,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38009,item_37001,item_desc_37001,item_22AdvIsland_points,119,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38010,item_37001,item_desc_37001,item_22AdvIsland_points,122,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38011,item_37001,item_desc_37001,item_22AdvIsland_points,125,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38012,item_37001,item_desc_37001,item_22AdvIsland_points,124,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38015,item_37001,item_desc_37001,item_22AdvIsland_points,128,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38016,item_37001,item_desc_37001,item_22AdvIsland_points,126,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38017,item_37001,item_desc_37001,item_22AdvIsland_points,131,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38018,item_37001,item_desc_37001,item_2308MagicBox_points,135,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38020,item_37001,item_desc_37001,item_22AdvIsland_points,138,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38021,item_37001,item_desc_37001,item_2311FruitTown_points,139,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38022,item_37001,item_desc_37001,item_22AdvIsland_points,140,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38023,item_37001,item_desc_37001,item_22AdvIsland_points,141,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38024,item_37001,item_desc_37001,item_22AdvIsland_points,146,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38025,item_37001,item_desc_37001,item_22AdvIsland_points,145,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38026,item_37001,item_desc_37001,item_2317Wineestate_points,147,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38027,item_37001,item_desc_37001,item_22AdvIsland_points,152,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38028,item_37001,item_desc_37001,item_22AdvIsland_points,153,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38029,item_37001,item_desc_37001,item_22AdvIsland_points,150,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38030,item_37001,item_desc_37001,item_22AdvIsland_points,148,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38031,item_37001,item_desc_37001,item_22AdvIsland_points,149,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38033,item_37001,item_desc_37001,item_2326NoBeardPirates_points,156,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38034,item_37001,item_desc_37001,item_2325RacingCompetition_points,151,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38035,item_37002,item_desc_37002,item_2326NoBeardPirates_points,157,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38036,item_37001,item_desc_37001,item_2326NoBeardPirates_points,158,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38037,item_37001,item_desc_37001,item_2326NoBeardPirates_points,160,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38039,item_37002,item_desc_37002,item_2326NoBeardPirates_points,159,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38040,item_37002,item_desc_37002,item_2326NoBeardPirates_points,161,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38041,item_37002,item_desc_37002,item_2326NoBeardPirates_points,163,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38042,item_37002,item_desc_37002,item_2326NoBeardPirates_points,165,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38043,item_38043,item_desc_38043,item_2326NoBeardPirates_points,166,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38044,item_37002,item_desc_37002,item_2326NoBeardPirates_points,168,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38046,item_37002,item_desc_37002,item_2326NoBeardPirates_points,170,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38045,item_37002,item_desc_37002,item_2326NoBeardPirates_points,168,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38047,item_37001,item_desc_37001,item_2326NoBeardPirates_points,172,-1,63,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38048,item_37001,item_desc_37001,item_22AdvIsland_points,171,-1,63,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38049,item_37002,item_desc_37002,item_2326NoBeardPirates_points,173,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38050,item_37002,item_desc_37002,item_2326NoBeardPirates_points,174,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38051,item_37002,item_desc_37002,item_2326NoBeardPirates_points,178,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38052,item_38050,item_desc_38050,item_2326NoBeardPirates_points,174,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38053,item_37002,item_desc_37002,item_2326NoBeardPirates_points,180,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38054,item_37002,item_desc_37002,item_2326NoBeardPirates_points,181,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
38055,item_37002,item_desc_37002,item_2326NoBeardPirates_points,182,-1,38,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
39001,item_39001,item_desc_39001,item_sun_coin,3001,-1,39,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
39002,item_4105,item_des_4105,ui_run_icon,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_4105,,0,-1,[],,
39003,item_39003,item_desc_39003,item_mow_icon,4001,-1,47,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
39004,item_4105,item_des_4105,ui_mow_icon,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],9999,[0],item_getway_4105,,0,-1,[],,
39006,item_4105,item_des_4105,item_mow_time,4004,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[10],9999,[0],item_getway_4105,,0,-1,[],,
40000,,,item_red_envelope,52,-1,40,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,"[3,5000]",-1,[-1],,,0,-1,[],,
40001,item_name_40001,item_desc_40001,item_2208DesertPark_milkpudding,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40002,item_name_40002,item_desc_40002,item_story23_cake,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40003,item_name_40003,item_desc_40003,item_letter,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40004,item_name_40004,item_desc_40004,item_2211MagicChristmas_magicring,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40005,item_name_40005,item_desc_40005,item_story11_seaheart,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40006,item_name_40006,item_desc_40006,item_2209GhostMansion_biscuits,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40007,item_name_40007,item_desc_40007,item_2309FairyJourney_shiningmagiccrystalstone,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40008,item_name_40008,item_desc_40008,item_story5_lace,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40009,item_name_40009,item_desc_40009,item_2211MagicChristmas_wish,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40010,item_name_40010,item_desc_40010,item_story26_bag,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40011,item_name_40011,item_desc_40011,item_2205DragonMuseum_bronzegrass,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40012,item_name_40012,item_desc_40012,item_story15_wisestar,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40013,item_name_40013,item_desc_40013,item_2210GrandmasFarm_component,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40014,item_name_40014,item_desc_40014,item_2304StrangePark_shears,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40015,item_name_40015,item_desc_40015,item_2204CallGodBall_foodbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40016,item_name_40016,item_desc_40016,item_story18_orecrystal,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40017,item_name_40017,item_desc_40017,item_story16_item_magiccloth,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40018,item_name_40018,item_desc_40018,item_appleDoughnut,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40019,item_name_40019,item_desc_40019,item_story12_conch,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40020,item_name_40020,item_desc_40020,item_story26_bag,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40021,item_name_40021,item_desc_40021,item_2309FairyJourney_magicformula,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40022,item_name_40022,item_desc_40022,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40023,item_name_40023,item_desc_40023,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40024,item_name_40024,item_desc_40024,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40025,item_name_40025,item_desc_40025,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40026,item_name_40026,item_desc_40026,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40027,item_name_40027,item_desc_40027,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40028,item_name_40028,item_desc_40028,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40029,item_name_40029,item_desc_40029,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40030,item_name_40030,item_desc_40030,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40031,item_name_40031,item_desc_40031,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40032,item_name_40032,item_desc_40032,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40033,item_name_40033,item_desc_40033,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40034,item_name_40034,item_desc_40034,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40035,item_name_40035,item_desc_40035,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40036,item_name_40036,item_desc_40036,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40037,item_name_40037,item_desc_40037,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
40038,item_name_40038,item_desc_40038,item_partner_giftbox,13,3,4,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,-1,0,[],-1,[0],item_getway_40001,,0,-1,[],,
41000,,,item_tribe_integral,103,-1,41,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
40100,,,item_red_envelope,52,-1,40,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,"[3,5001]",-1,[-1],,,0,-1,[],,
41100,,,item_teamdragon_integral,110,-1,45,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
42000,item_42000,item_desc_42000,item_factory_speedup,13,4,42,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,25,[600],-1,[0],item_get_way_box,,0,-1,[],,
43001,item_43001,item_desc_43001,item_dragonSeason_coin,104,-1,43,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],,,0,-1,[],,
43002,item_43002,item_desc_43002,item_masheng,13,2,2,0,,0,[],0,0,8,2,2,0,0,0,0,0,[],-1,1,0,[],-1,[17],,,0,-1,[],,
43003,item_43003,item_desc_43003,item_ganzhe,13,2,2,0,,0,[],0,0,24,6,4,0,0,0,0,0,[],-1,1,0,[],-1,[17],,,0,-1,[],,
43004,item_43004,item_desc_43004,item_chelun,13,2,3,0,,1,"[[43002,7],[5016,10]]",0,240,60,15,8,0,0,0,0,0,[],-1,1,0,[],-1,[2],,,0,-1,[],,
43005,item_43005,item_desc_43005,item_chuanmao,13,2,3,0,,1,"[[43002,11],[5012,10]]",0,720,100,25,12,0,0,0,0,0,[],-1,1,0,[],-1,[2],,,0,-1,[],,
43006,item_43006,item_desc_43006,item_chezuo,13,2,3,0,,1,"[[43002,20],[5009,10]]",0,1200,180,45,19,0,0,0,0,0,[],-1,1,0,[],-1,[2],,,0,-1,[],,
43007,item_43007,item_desc_43007,item_nailao,13,2,3,0,,1,"[[43003,7],[5005,10]]",0,1800,200,50,23,0,0,0,0,0,[],-1,1,0,[],-1,[2],,,0,-1,[],,
44001,item_44001,item_desc_44001,item_DawnGem,13,4,44,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[16],,,0,-1,[],,
48001,item_37001,item_desc_37001,item_dragonFishPoint,5001,-1,48,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],item_36521_getway,,0,-1,[],,
490101,item_490101,item_desc_490101,item_fish_1,5002,-1,49,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],item_36521_getway,,0,-1,[],,
490102,item_490102,item_desc_490102,item_fish_2,5002,-1,49,0,,0,[],0,0,0,0,0,0,0,0,0,0,[],-1,1,0,[],-1,[-1],item_36521_getway,,0,-1,[],,
