id,name,model,icon,length,width,attribute,dragonSkillAttribute,cleanTool,type,obstacleType,achievementType,taskunlock,consumeType,consume,whetherHide,rewardItem,rewardItem1,probabilityRewardItem1,probabilityRewardItem2,probabilityRewardItem3,dragonReward,roleLevel,FuncParam,group4ReturnEnergy,group5ReturnEnergy,group6ReturnEnergy,group7ReturnEnergy,display,
2460005,box,teamdragon_box_gold,,1,1,0,0,Pickaxe,20,0,0,,0,[],0,[],"[[1002,20,30]]",[],[],[],[],1,,,,,,[],
2460006,box,teamdragon_box_energy_1,,1,1,0,0,Pickaxe,20,0,0,,0,[],0,[],"[[30000,1,2],[41100,1,2]]",[],[],[],[],1,,,,,,[],
2460007,box,teamdragon_box_energy_2,,1,1,0,0,Pickaxe,20,0,0,,0,[],0,[],"[[30000,1,2],[41100,1,2]]",[],[],[],[],1,,,,,,[],
2460008,box,teamdragon_box_integral,,1,1,0,0,Pickaxe,20,0,0,,0,[],0,[],"[[41100,2,3],[2006,1,2]]",[],[],[],[],1,,,,,,[],
2460009,box,teamdragon_box_mix_1,,1,1,0,0,Pickaxe,20,0,0,,0,[],0,[],"[[30000,1,2],[41100,1,2]]",[],[],[],[],1,,,,,,[],
2460010,box,teamdragon_box_mix_2,,1,1,0,0,Pickaxe,20,0,0,,0,[],0,[],"[[41100,3,5]]",[],[],[],[],1,,,,,,[],
2460011,box,teamdragon_box_big_1,,1,1,0,0,Pickaxe,20,0,0,,0,[],0,[],[],"[[1001,2,80],[84009,1,20],[1002,200,100]]",[],[],[],1,,,,,,[],
2460015,,teamdragon_building_energydoor,,1,1,0,0,,67,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
2470001,草龙浮岛,teamdragon_mapHome_1,,1,1,0,0,,18,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2470002,木龙浮岛,teamdragon_mapHome_2,,1,1,0,0,,18,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2470003,石龙浮岛,teamdragon_mapHome_3,,1,1,0,0,,18,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2470004,矿龙浮岛,teamdragon_mapHome_4,,1,1,0,0,,18,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480001,,inner_40002_stone01,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480002,,inner_40002_stone02,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480003,,inner_bonfire_teamdragon01,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480004,,inner_guidepost_teamdragon02,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480005,,inner_huoba_teamdragon_03,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480006,,inner_sacrifice_teamdragon_04,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480007,,inner_totem_teamdragon_05,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480008,,inner_matoubox_teamdragon_06,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480009,,inner_lotus_teamdragon_07,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
2480010,,inner_signpost_teamdragon_08,,1,1,0,0,,14,0,0,,0,[],1,[],[],[],[],[],[],1,,,,,,[],
301000,,30001_factory,,1,1,0,0,Shovel,31,0,0,,3,[],1,[],[],[],[],[],[],1,,,,,,[],
301001,,30001_treasure_point_1,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[100,0,4100,4101,4102]",,,,,[],
301002,,30001_treasure_point_2,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
301003,,30001_treasure_point_3,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4104]",,,,,[],
301004,,30001_treasure_point_4,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
301005,,30001_treasure_point_5,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4102,4104]",,,,,[],
301006,,30001_point_1,,1,1,0,2,Pickaxe,1,3,0,Mission_30001_02,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
301007,,30001_point_2,,1,1,0,2,Pickaxe,1,3,0,Mission_30001_04,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
301008,,30001_point_3,,1,1,0,2,Pickaxe,1,3,0,Mission_30001_06,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
301009,,30001_point_4,,1,1,0,2,Pickaxe,1,3,0,Mission_30001_08,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
301010,door,30001_door,,1,1,0,2,Pickaxe,62,0,0,Mission_30001_10,0,[],1,[],[],[],[],[],[],1,,,,,,[],
302001,,30002_treasure_point_1,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4102]",,,,,[],
302002,,30002_treasure_point_2,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
302003,,30002_treasure_point_3,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4104]",,,,,[],
302004,,30002_treasure_point_4,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
302005,,30002_treasure_point_5,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4102,4104]",,,,,[],
302006,,30002_point_1,,1,1,0,2,Pickaxe,1,3,0,Mission_30002_02,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
302007,,30002_point_2,,1,1,0,2,Pickaxe,1,3,0,Mission_30002_04,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
302008,,30002_point_3,,1,1,0,2,Pickaxe,1,3,0,Mission_30002_06,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
302009,,30002_point_4,,1,1,0,2,Pickaxe,1,3,0,Mission_30002_08,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
302010,door,30002_door,,1,1,0,2,Pickaxe,62,0,0,Mission_30002_10,0,[],1,[],[],[],[],[],[],1,,,,,,[],
303001,,30003_treasure_point_1,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4102]",,,,,[],
303002,,30003_treasure_point_2,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
303003,,30003_treasure_point_3,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4104]",,,,,[],
303004,,30003_treasure_point_4,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
303005,,30003_treasure_point_5,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4102,4104]",,,,,[],
303006,,30003_point_1,,1,1,0,2,Pickaxe,1,3,0,Mission_30003_02,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
303007,,30003_point_2,,1,1,0,2,Pickaxe,1,3,0,Mission_30003_04,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
303008,,30003_point_3,,1,1,0,2,Pickaxe,1,3,0,Mission_30003_06,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
303009,,30003_point_4,,1,1,0,2,Pickaxe,1,3,0,Mission_30003_08,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
303010,door,30003_door,,1,1,0,2,Pickaxe,62,0,0,Mission_30003_10,0,[],1,[],[],[],[],[],[],1,,,,,,[],
304001,,30004_treasure_point_1,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4102]",,,,,[],
304002,,30004_treasure_point_2,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
304003,,30004_treasure_point_3,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4104]",,,,,[],
304004,,30004_treasure_point_4,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
304005,,30004_treasure_point_5,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4102,4104]",,,,,[],
304006,,30004_point_1,,1,1,0,2,Pickaxe,1,3,0,Mission_30004_02,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
304007,,30004_point_2,,1,1,0,2,Pickaxe,1,3,0,Mission_30004_04,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
304008,,30004_point_3,,1,1,0,2,Pickaxe,1,3,0,Mission_30004_06,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
304009,,30004_point_4,,1,1,0,2,Pickaxe,1,3,0,Mission_30004_08,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
304010,door,30004_door,,1,1,0,2,Pickaxe,62,0,0,Mission_30004_10,0,[],1,[],[],[],[],[],[],1,,,,,,[],
305001,,30005_treasure_point_1,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4102]",,,,,[],
305002,,30005_treasure_point_2,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
305003,,30005_treasure_point_3,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4104]",,,,,[],
305004,,30005_treasure_point_4,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4103]",,,,,[],
305005,,30005_treasure_point_5,,1,1,0,0,Shovel,61,0,0,,1,"[6000,1]",1,[],[],[],[],[],[],1,"[0,25,4100,4101,4102,4104]",,,,,[],
305006,,30005_point_1,,1,1,0,2,Pickaxe,1,3,0,Mission_30005_02,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
305007,,30005_point_2,,1,1,0,2,Pickaxe,1,3,0,Mission_30005_04,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
305008,,30005_point_3,,1,1,0,2,Pickaxe,1,3,0,Mission_30005_06,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
305009,,30005_point_4,,1,1,0,2,Pickaxe,1,3,0,Mission_30005_08,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],[],[],[],[],1,,,,,,[],
305010,door,30005_door,,1,1,0,2,Pickaxe,62,0,0,Mission_30005_10,0,[],1,[],[],[],[],[],[],1,,,,,,[],
301011,grass,30001_grass_01,,1,1,0,1,Shovel,1,1,0,,1,"[1003,12]",0,"[[1002,12],[6301,2],[38000,2],[1000,4]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301012,grass,30001_grass_02,,1,1,0,1,Shovel,1,1,0,,1,"[1003,12]",0,"[[1002,12],[6301,2],[38000,2],[1000,4]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301013,grass,30001_grass_03,,1,1,0,1,Shovel,1,1,0,,1,"[1003,12]",0,"[[1002,12],[6301,2],[38000,2],[1000,4]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301014,grass,30001_grass_04,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301015,grass,30001_grass_05,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301016,grass,30001_grass_06,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,12],[6301,2],[38000,2],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301017,flower,30001_flower_01,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301018,flower,30001_flower_02,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301019,flower,30001_flower_03,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301020,flower,30001_flower_04,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301021,flower,30001_flower_05,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301022,flower,30001_flower_06,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301023,flower,30001_flower_07,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301024,flower,30001_flower_08,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301025,stone,30001_stone_01,,1,1,0,3,Pickaxe,1,3,0,,1,"[1003,30]",0,"[[1002,30],[2004,7],[38000,6],[1000,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
301026,stone,30001_stone_02,,1,1,0,3,Pickaxe,1,3,0,,1,"[1003,30]",0,"[[1002,30],[2004,7],[38000,6],[1000,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
301027,stone,30001_stone_03,,1,1,0,3,Pickaxe,1,3,0,,1,"[1003,35]",0,"[[1002,35],[2004,9],[38000,7],[1000,11]]",[],"[[7001,2,10],[7002,1,15],[7003,1,10],[-1,0,65]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301028,stone,30001_stone_04,,1,1,0,3,Pickaxe,1,3,0,,1,"[1003,45]",0,"[[1002,45],[2004,11],[38000,9],[1000,15]]",[],"[[7001,2,10],[7002,1,15],[7003,1,10],[-1,0,65]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301029,stone,30001_stone_05,,1,1,0,3,Pickaxe,1,3,0,,1,"[1003,30]",0,"[[1002,30],[2004,7],[38000,6],[1000,10]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
301030,stone,30001_stone_06,,1,1,0,3,Pickaxe,1,3,0,,1,"[1003,50]",0,"[[1002,50],[2004,11],[38000,10],[1000,16]]",[],"[[7002,1,15],[7002,1,10],[7003,1,5],[-1,0,70]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301031,tree,30001_tree_01,,1,1,0,2,Hatchet,1,2,0,,1,"[1003,45]",0,"[[1002,45],[6301,2],[2003,8],[38000,9],[1000,15]]",[],"[[7002,1,15],[7002,1,10],[7003,1,5],[-1,0,70]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301032,tree,30001_tree_02,,1,1,0,2,Hatchet,1,2,0,,1,"[1003,45]",0,"[[1002,45],[6301,2],[2003,8],[38000,9],[1000,15]]",[],"[[7002,1,15],[7002,1,10],[7003,1,5],[-1,0,70]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301033,tree,30001_tree_03,,1,1,0,2,Hatchet,1,2,0,,1,"[1003,40]",0,"[[1002,40],[6301,2],[2003,7],[38000,8],[1000,13]]",[],"[[7002,1,15],[7002,1,10],[7003,1,5],[-1,0,70]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301034,tree,30001_tree_04,,1,1,0,2,Hatchet,1,2,0,,1,"[1003,40]",0,"[[1002,40],[6301,2],[2003,7],[38000,8],[1000,13]]",[],"[[7002,1,15],[7002,1,10],[7003,1,5],[-1,0,70]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301035,tree,30001_tree_05,,1,1,0,2,Hatchet,1,2,0,,1,"[1003,45]",0,"[[1002,45],[6301,2],[2003,8],[38000,9],[1000,15]]",[],"[[7002,1,15],[7002,1,10],[7003,1,5],[-1,0,70]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301036,tree,30001_tree_06,,1,1,0,2,Hatchet,1,2,0,,1,"[1003,45]",0,"[[1002,45],[6301,2],[2003,8],[38000,9],[1000,15]]",[],"[[7002,1,15],[7002,1,10],[7003,1,5],[-1,0,70]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301037,tree,30001_tree_07,,1,1,0,2,Hatchet,1,2,3,,1,"[1003,45]",0,"[[1002,45],[6301,2],[2003,8],[38000,9],[1000,15]]",[],"[[7002,1,10],[7002,1,10],[7003,1,10],[-1,0,70]]","[[7001,2,10],[7002,1,10],[7003,1,10],[-1,0,70]]",[],[],1,,,,,,[],
301038,mushroom,30001_mushroom_01,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
301039,mushroom,30001_mushroom_02,,1,1,0,1,Shovel,1,1,0,,1,"[1003,21]",0,"[[1002,21],[6301,3],[2001,1],[38000,4],[1000,7]]",[],"[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
301040,mushroom,30001_mushroom_03,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
301041,mushroom,30001_mushroom_04,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
301042,mushroom,30001_mushroom_05,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
301043,mushroom,30001_mushroom_06,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
301044,shrub,30001_grass_08,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301045,shrub,30001_grass_09,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
301046,shrub,30001_flower_09,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,20],[7001,2,5],[7002,1,5],[-1,0,70]]",[],[],[],1,,,,,,[],
302011,flower,30002_grass_01,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302012,flower,30002_grass_02,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302013,grass,30002_grass_03,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302014,grass,30002_grass_04,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302015,grass,30002_grass_05,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302016,flower,30002_grass_06,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302017,grass,30002_grass_07,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302018,grass,30002_grass_08,,1,1,0,1,Shovel,1,1,0,,1,"[1003,15]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302019,grass,30002_grass_09,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302020,grass,30002_grass_10,,1,1,0,1,Shovel,1,1,0,,1,"[1003,16]",0,"[[1002,15],[6301,2],[2001,1],[38000,3],[1000,5]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302021,grass,30002_grass_11,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302022,grass,30002_grass_12,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302023,grass,30002_grass_13,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302024,grass,30002_grass_14,,1,1,0,1,Shovel,1,1,0,,1,"[1003,21]",0,"[[1002,21],[6301,3],[2001,1],[38000,4],[1000,7]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
302025,grass,30002_grass_15,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302026,grass,30002_grass_16,,1,1,0,1,Shovel,1,1,0,,1,"[1003,21]",0,"[[1002,21],[6301,3],[2001,1],[38000,4],[1000,7]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,[],
302027,flower,30002_grass_18,,1,1,0,1,Shovel,1,1,0,,1,"[1003,18]",0,"[[1002,18],[6301,3],[38000,3],[1000,6]]",[],"[[7001,1,15],[7001,2,4],[7002,1,1],[-1,0,80]]",[],[],[],1,,,,,,[],
302028,stone,30002_stone_01,,1,1,0,3,Pickaxe,1,1,0,,1,"[1003,30]",0,"[[1002,30],[2004,2],[2005,5],[38000,6],[1000,10]]",[],"[[7001,2,10],[7002,1,15],[7003,1,10],[-1,0,65]]",[],[],[],1,,,,,,[],
