id,cleared,collectrewards,taskunlock,levelmax,CleanOnDramaBegin,levelitem1,rewarditem1,levelitem2,rewarditem2,levelitem3,rewarditem3,levelitem4,rewarditem4,levelitem5,rewarditem5,levelitem6,rewarditem6,levelitem7,rewarditem7,levelitem8,rewarditem8,levelitem9,rewarditem9,levelitem10,rewarditem10,levelitem11,rewarditem11,levelitem12,rewarditem12,ispaylabel,
34210,0,[],Eventmission2410_015ColorHint,2,,"[[2000701,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34211,0,[],Eventmission2410_015ColorHint,2,,"[[2000701,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34212,0,[],Eventmission2410_018CoinThief,2,,"[[2000700,2],[2000703,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34213,0,[],Eventmission2410_019Relaxing,2,,"[[2000702,4],[2000703,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34214,0,[],Eventmission2410_021MistyForest,2,,"[[2000702,2],[2000703,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34215,0,[],Eventmission2410_022BridgeRepair,2,,"[[2000700,10],[2000702,10],[2000703,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34216,0,[],Eventmission2410_024GoToTheWitch,2,,"[[2000700,4],[2000703,4],[2001,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34217,0,[],Eventmission2410_025SPoisonousPlant,2,,"[[2000702,4],[2000703,4],[2002,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34218,0,[],Eventmission2410_026LPoisonousPlant,2,,"[[2000700,6],[2000703,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34219,0,[],Eventmission2410_027WeepingTree,2,,"[[2000701,5],[2000703,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34220,0,[],Eventmission2410_029WitchHelp,2,,"[[2000700,12],[2000702,12],[2000703,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34222,0,[],Eventmission2410_032PersonInTheTree,2,,"[[2000702,3],[2000704,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34223,0,[],Eventmission2410_033SoupForReviving,2,,"[[2000703,5],[2000704,5],[2000701,1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34224,0,[],Eventmission2410_034CoinStatue,2,,"[[2000701,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34225,0,[],Eventmission2410_035TreasureRoad,2,,"[[2000702,12],[2000703,12],[2000704,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34226,0,[],Eventmission2410_037CoinForest,2,,"[[2000705,2],[2001,10],[2004,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34227,0,[],Eventmission2410_038SFlower,2,,"[[2000703,5],[2000704,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34228,0,[],Eventmission2410_040SingingPlant,2,,"[[2000702,15],[2002,10],[2003,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34229,0,[],Eventmission2410_041HappyNote,2,,"[[2000702,16],[2000703,16],[2000704,16]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34230,0,[],Eventmission2410_043SpringWater,2,,"[[2000709,2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34231,0,[],Eventmission2410_044DestroyedSpringWater,2,,"[[2000709,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34232,0,[],Eventmission2410_045Tent,2,,"[[2000705,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34233,0,[],Eventmission2410_046Dinosaur,2,,"[[2000709,10],[2000703,12],[2000704,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34234,0,[],Eventmission2410_048FantasyForest,2,,"[[2000706,5],[2001,10],[2002,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34235,0,[],Eventmission2410_049BridgeRepair,2,,"[[2000706,5],[2000704,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34236,0,[],Eventmission2410_050GoldenEgg,2,,"[[2000705,8]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34237,0,[],Eventmission2410_051CorrectChoice,2,,"[[2000704,15],[2000709,12],[2000706,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34238,0,[],Eventmission2410_052DisappearedTreasure,2,,"[[2000711,2],[2001,10],[2002,10]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34239,0,[],Eventmission2410_055FairyWings,2,,"[[2000704,6]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34240,0,[],Eventmission2410_054BlockingHand,2,,"[[2000711,2],[2000705,6]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34241,0,[],Eventmission2410_056BlockingFoot,2,,"[[2000711,9],[2000705,9]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34242,0,[],Eventmission2410_058EndOfTheForest,2,,"[[2000711,2],[2000707,6]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34243,0,[],Eventmission2410_059FlowerPavilion,2,,"[[2000707,5],[2001,5],[2004,5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34244,0,[],Eventmission2410_060Flamingo,2,,"[[2000711,11],[2000707,11]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34245,0,[],Eventmission2410_061Unicorn,2,,"[[2000710,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34246,0,[],Eventmission2410_064LastTreasure,2,,"[[2000711,8],[2000710,7]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34247,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34248,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34249,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34250,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34251,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34252,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34253,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,
34304,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34305,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34306,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34307,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34000,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34001,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34002,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34004,0,[],Eventmission2411_002Oddity,2,,"[[1003,20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34005,0,[],Eventmission2411_004MixerSituation,2,,"[[2000730,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34006,0,[],Eventmission2411_008CoinSituation2,2,,"[[2000730,5]]","[['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34007,0,[],Eventmission2411_010Saboteur,2,,"[[2000730,6]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34008,0,[],Eventmission2411_013RabbitBarrier,2,,"[[2000730,4],[2000731,4]]","[['2000751',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34009,0,[],Eventmission2411_016RabbitBarrier,2,,"[[2000730,10],[2000731,10]]","[['2000751',1],['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34010,0,[],Eventmission2411_022SomeDrinks,2,,"[[2000730,10],[2000731,10],[2000732,12]]","[['2000751',1],['2000749',3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34011,0,[],Eventmission2411_025MoveOn,2,,"[[2000731,3],[2000732,3],[2002,10]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34012,0,[],Eventmission2411_029FindEgg,2,,"[[2000730,12],[2000731,12],[2000732,12]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34013,0,[],Eventmission2411_039TureBox,2,,"[[1003,50]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34014,0,[],Eventmission2411_035CookKey,2,,"[[2000731,15],[2000732,15],[2000733,15]]","[['2000749',3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34015,0,[],Eventmission2411_032Method,2,,"[[2000731,3],[2000733,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34016,0,[],Eventmission2411_038ThirdBox,2,,"[[2000732,3],[2000733,3]]","[['2000750',1],['2000749',5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34017,0,[],Eventmission2411_040Exchange,2,,"[[2000731,10],[2003,10],[2002,10]]","[['2000749',5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34019,0,[],Eventmission2411_044FindKey,3,,"[[2000740,5]]","[['2000749',4]]","[[1003,90]]","[['2000749',3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34020,0,[],Eventmission2411_049EggBasket,2,,"[[2000733,5],[2000734,5],[2000751,4]]","[['2000749',4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34021,0,[],Eventmission2411_051Aircraft,2,,"[[2000733,15],[2000734,15],[2000740,15]]","[['2000749',14]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34022,0,[],Eventmission2411_053Next,2,,"[[2000741,1],[2001,10],[2002,10]]","[['2000749',9]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34023,0,[],Eventmission2411_054Bridge,2,,"[[2000741,2],[2000733,6]]","[['2000749',13]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34024,0,[],Eventmission2411_056SecondFireworks,2,,"[[2000741,10],[2000733,10]]","[['2000749',28]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34025,0,[],Eventmission2411_058ThirdFireworks,2,,"[[2000741,2],[2000735,5]]","[['2000749',40]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34026,0,[],Eventmission2411_060FourthFireworks,2,,"[[2000741,13],[2000735,13]]","[['2000749',30]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34027,0,[],Eventmission2411_062Dinner,3,,"[[2000742,4]]","[['2000749',40]]","[[2000739,4],[2000741,8],[2000742,8]]","[['2000749',70]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34028,0,[],Eventmission2411_006CoinSituation,2,,"[[2000730,3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34029,0,[],Eventmission2411_012Prisoner,2,,"[[2000731,3]]","[['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34030,0,[],Eventmission2411_015FirstDecoration,2,,"[[1003,50]]","[['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34031,0,[],Eventmission2411_018SecondDcoration,2,,"[[2000730,2],[2000732,2]]","[['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34032,0,[],Eventmission2411_019MoveOn,2,,"[[2000731,4],[2000732,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34033,0,[],Eventmission2411_024Next,2,,"[[2000732,3],[2000730,3],[2000736,4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34034,0,[],Eventmission2411_027AlittleDrink,2,,"[[2000730,5],[2000732,5],[2000736,4]]","[['2000749',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34035,0,[],Eventmission2411_031DeeplyAdvancing,2,,"[[2000733,3],[2001,10]]","[['2000749',4]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34036,0,[],Eventmission2411_033FirstBox,2,,"[[2000732,3],[2000733,5],[2003,10]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34037,0,[],Eventmission2411_037ToolKey,2,,"[[2000733,3],[2001,10],[2005,10]]","[['2000749',5]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34038,0,[],Eventmission2411_041TakeTheKey,2,,"[[1003,50]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34039,0,[],Eventmission2411_043EastereggDevice,2,,"[[2000740,1]]","[['2000749',2]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34040,0,[],Eventmission2411_048FinalDrink,2,,"[[2000734,3],[2001,10],[2002,10]]","[['2000749',3]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34041,0,[],Eventmission2411_059ThirdFireworks2,2,,"[[2000735,5],[2001,5],[2004,10]]","[['2000749',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34100,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34101,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34102,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34103,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34105,0,[],,3,,"[[2000766,1]]","[['2000776',20]]","[[2000760,3],[2000778,1]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34106,0,[],,2,,"[[2000761,10],[2002,10],[2003,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34107,0,[],,4,,"[[2000765,5],[2000768,2]]","[['2000776',20]]","[[2000765,5],[2000768,2],[2004,5]]","[['2000776',20]]","[[2000768,13],[2000765,13]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34108,0,[],,2,,"[[2000769,4]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34109,0,[],,2,,"[[2000768,8],[2000769,8]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34110,0,[],,3,,"[[2000761,3],[2000763,3]]","[['2000776',20]]","[[2000762,5],[2000763,5],[2003,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34112,0,[],,2,,"[[2000763,5],[2000764,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34113,0,[],,2,,"[[2000763,15],[2000767,15],[2000764,15]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34114,0,[],,3,,"[[2000760,2],[2000762,2]]","[['2000776',20]]","[[2000761,4],[2000762,4]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34115,0,[],,2,,"[[2000768,10],[2000763,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34116,0,[],,3,,"[[2000763,2],[2001,10],[2005,10]]","[['2000776',20]]","[[2000761,10],[2002,10],[2003,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34117,0,[],,4,,"[[2000760,10],[2000761,10],[2000762,12]]","[['2000776',20]]","[[2000761,18],[2000762,18],[2000763,18]]","[['2000776',20]]","[[2000777,1]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34118,0,[],,2,,"[[1003,20]]","[['2000776',20],['2000778',1]]",[],[],,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34119,0,[],,2,,"[[2000760,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34120,0,[],,2,,"[[2000760,4],[2000761,4]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34121,0,[],,2,,"[[1003,20]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34122,0,[],,2,,"[[2000760,3],[2000762,3],[2001,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34123,0,[],,2,,"[[2000763,6],[2001,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34125,0,[],,2,,"[[2000761,3]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34126,0,[],,2,,"[[2000760,10],[2000761,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34129,0,[],,2,,"[[2000763,3],[2001,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34130,0,[],,2,,"[[2000761,15],[2000762,15],[2000763,15]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34131,0,[],,2,,"[[2000762,5],[2000763,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34132,0,[],,2,,"[[1003,20]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34133,0,[],,2,,"[[2000768,1],[2001,10],[2002,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34134,0,[],,2,,"[[2000761,3],[2000762,3],[2002,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34135,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34136,0,[],,2,,"[[2000760,4]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34137,0,[],,2,,"[[2000760,6]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34138,0,[],,2,,"[[2000760,12],[2000761,12],[2000762,12]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34139,0,[],,2,,"[[2000760,5],[2000762,5]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34140,0,[],,2,,"[[2000767,1]]","[['2000776',20],['2000777',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34141,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34142,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
34143,0,[],,2,,"[[2000764,3],[2001,10],[2002,10]]","[['2000776',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10101,0,[],,2,,"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10111,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10121,0,[],Mission_partner102001_00,2,,"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10123,0,[],Mission_partner102001_01,2,,"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10124,0,[],Mission_partner102001_02,2,,"[[12004,3],[12005,1]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10125,0,[],Mission_partner102001_04,2,,"[[12003,1]]","[['1000',20],['12003',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10126,0,[],Mission_partner102001_04,2,,"[[12003,1]]","[['1000',20],['12003',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10127,0,[],Mission_partner102001_05,2,partner102001_5,"[[12003,1]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10141,0,[],Mission_partner103001_00,2,,"[[1003,13]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10142,0,[],Mission_partner103001_00,2,,"[[1003,11]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10143,0,[],Mission_partner103001_01,2,,"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10144,0,[],Mission_partner103001_01,2,,"[[12006,5]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10145,0,[],Mission_partner103001_02,2,,"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10146,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10147,0,[],Mission_partner103001_06,2,,"[[12008,3]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10152,0,[],Mission_partner103001_03,2,,"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10153,0,[],Mission_partner103001_04,2,,"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10155,0,[],Mission_partner103001_00,2,,"[[1003,13]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10156,0,[],Mission_partner103001_00,2,,"[[1003,11]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10157,0,[],Mission_partner103001_00,2,,"[[1003,11]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10158,0,[],Mission_partner103001_04,2,,"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10159,0,[],Mission_partner104001_00,2,,"[[12009,1]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10160,0,[],Mission_partner104001_02,2,,"[[12010,2],[12011,3]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10161,0,[],Mission_partner104001_04,2,,"[[1003,15]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10162,0,[],Mission_partner104001_05,2,partner104001_5,"[[12013,4]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10166,0,[],,1,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10170,0,[],Mission_partner110001_00,2,,"[[12014,4]]","[['1000',80],['12023',1]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
10171,1,[],Mission_partner110001_00,2,,"[[12015,3],[12023,1]]","[['1000',20]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],0,
