id,attribute,dragonSkillAttribute,type,obstacleType,achievementType,taskunlock,consumeType,consume,whetherHide,rewardItem,rewardItem1,probabilityRewardItem1,probabilityRewardItem2,probabilityRewardItem3,dragonReward,roleLevel,FuncParam,group4ReturnEnergy,group5ReturnEnergy,group6ReturnEnergy,group7ReturnEnergy,
110655,0,0,1,3,0,,1,"[1003,35]",0,"[[2004,8],[38052,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110656,0,0,1,3,0,,1,"[1003,35]",0,"[[2004,8],[38052,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110657,0,0,1,3,0,,1,"[1003,35]",0,"[[2004,8],[38052,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110658,0,0,1,3,0,,1,"[1003,35]",0,"[[2004,8],[38052,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110659,0,0,1,3,0,,1,"[1003,35]",0,"[[2004,8],[38052,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110660,0,0,1,3,0,,1,"[1003,35]",0,"[[2004,8],[38052,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110661,0,0,1,3,0,,1,"[1003,35]",0,"[[2004,8],[38052,35]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110662,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110663,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110664,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110665,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110666,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110667,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110668,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110669,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110670,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110671,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110672,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110673,0,0,1,2,0,,1,"[1003,42]",0,"[[2002,4],[2003,3],[38052,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110800,0,0,1,2,0,,1,"[1006,42]",0,"[[2002,5],[2003,3],[38053,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110801,0,0,1,2,0,,1,"[1006,38]",0,"[[2002,4],[2003,3],[38053,38]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110802,0,0,1,2,0,,1,"[1006,36]",0,"[[2002,4],[2003,2],[38053,36]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110803,0,0,1,2,0,,1,"[1006,36]",0,"[[2002,4],[2003,2],[38053,36]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110804,0,0,1,2,0,,1,"[1006,38]",0,"[[2002,4],[2003,3],[38053,38]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110805,0,0,1,2,0,,1,"[1006,42]",0,"[[2002,5],[2003,3],[38053,42]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110806,0,0,1,2,0,,1,"[1006,40]",0,"[[2002,3],[2003,3],[38053,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110807,0,0,1,2,0,,1,"[1006,36]",0,"[[2002,4],[2003,2],[38053,36]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110808,0,0,1,2,0,,1,"[1006,26]",0,"[[2002,2],[2003,2],[38053,26]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110809,0,0,1,2,0,,1,"[1006,15]",0,"[[2001,4],[38053,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110810,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110811,0,0,1,2,0,,1,"[1006,6]",0,"[[2001,2],[38053,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110812,0,0,1,2,0,,1,"[1006,8]",0,"[[2001,3],[38053,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110813,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110814,0,0,1,2,0,,1,"[1006,8]",0,"[[2001,3],[38053,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110815,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110816,0,0,1,2,0,,1,"[1006,6]",0,"[[2001,2],[38053,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110817,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110818,0,0,1,2,0,,1,"[1006,15]",0,"[[2001,4],[38053,15]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110819,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110820,0,0,1,2,0,,1,"[1006,6]",0,"[[2001,2],[38053,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110821,0,0,1,2,0,,1,"[1006,6]",0,"[[2001,2],[38053,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110822,0,0,1,2,0,,1,"[1006,4]",0,"[[2001,1],[38053,4]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110823,0,0,1,2,0,,1,"[1006,8]",0,"[[2001,3],[38053,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110824,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110825,0,0,1,2,0,,1,"[1006,8]",0,"[[2001,3],[38053,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110826,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110827,0,0,1,2,0,,1,"[1006,5]",0,"[[2001,1],[38053,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110828,0,0,1,2,0,,1,"[1006,3]",0,"[[2001,1],[38053,3]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110829,0,0,1,2,0,,1,"[1006,6]",0,"[[2001,2],[38053,6]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110830,0,0,1,2,0,,1,"[1006,5]",0,"[[2001,1],[38053,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110831,0,0,1,2,0,,1,"[1006,8]",0,"[[2001,3],[38053,8]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110832,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110833,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110834,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110835,0,0,1,2,0,,1,"[1006,3]",0,"[[2001,1],[38053,3]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110836,0,0,1,2,0,,1,"[1006,5]",0,"[[2001,1],[38053,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110837,0,0,1,2,0,,1,"[1006,18]",0,"[[2001,6],[38053,18]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110838,0,0,1,2,0,,1,"[1006,12]",0,"[[2001,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110839,0,0,1,2,0,,1,"[1006,18]",0,"[[2001,6],[38053,18]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110840,0,0,1,2,0,,1,"[1006,5]",0,"[[2001,1],[38053,5]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110841,0,0,1,2,0,,1,"[1006,26]",0,"[[2001,8],[38053,26]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110842,0,0,1,2,0,,1,"[1006,18]",0,"[[2001,6],[38053,18]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110843,0,0,1,2,0,,1,"[1006,26]",0,"[[2004,8],[38053,26]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110844,0,0,1,2,0,,1,"[1006,12]",0,"[[2004,3],[38053,12]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110900,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110901,0,0,1,1,0,,1,"[1003,16]",0,"[[2001,4],[38054,16]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110902,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110903,0,0,1,1,0,,1,"[1003,16]",0,"[[2001,4],[38054,16]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110904,0,0,1,1,0,,1,"[1003,32]",0,"[[2001,8],[38054,32]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110905,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110906,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110907,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110908,0,0,1,5,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110909,0,0,1,5,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110910,0,0,1,5,0,,1,"[1003,24]",0,"[[2001,6],[38054,24]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110911,0,0,1,5,0,,1,"[1003,24]",0,"[[2001,6],[38054,24]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110912,0,0,1,5,0,,1,"[1003,28]",0,"[[2001,9],[38054,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110913,0,0,1,5,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110914,0,0,1,5,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110915,0,0,1,5,0,,1,"[1003,20]",0,"[[2001,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110916,0,0,1,5,0,,1,"[1003,28]",0,"[[2001,9],[38054,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110917,0,0,1,5,0,,1,"[1003,24]",0,"[[2001,6],[38054,24]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110918,0,0,1,5,0,,1,"[1003,24]",0,"[[2001,6],[38054,24]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110919,0,0,1,5,0,,1,"[1003,28]",0,"[[2001,9],[38054,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110920,0,0,1,5,0,,1,"[1003,24]",0,"[[2001,6],[38054,24]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110921,0,0,1,5,0,,1,"[1003,24]",0,"[[2001,6],[38054,24]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110922,0,0,1,3,0,,1,"[1003,40]",0,"[[2004,10],[38054,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110923,0,0,1,3,0,,1,"[1003,60]",0,"[[2004,15],[38054,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110924,0,0,1,3,0,,1,"[1003,40]",0,"[[2004,10],[38054,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110925,0,0,1,3,0,,1,"[1003,72]",0,"[[2004,18],[38054,72]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110926,0,0,1,3,0,,1,"[1003,60]",0,"[[2004,15],[38054,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110927,0,0,1,3,0,,1,"[1003,40]",0,"[[2004,10],[38054,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110928,0,0,1,3,0,,1,"[1003,40]",0,"[[2004,10],[38054,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110929,0,0,1,2,0,,1,"[1003,40]",0,"[[2002,4],[2003,6],[38054,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110930,0,0,1,5,0,,1,"[1003,68]",0,"[[2002,11],[2003,6],[38054,68]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110931,0,0,1,5,0,,1,"[1003,68]",0,"[[2002,11],[2003,6],[38054,68]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110932,0,0,1,2,0,,1,"[1003,68]",0,"[[2002,11],[2003,6],[38054,68]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110933,0,0,1,2,0,,1,"[1003,40]",0,"[[2002,4],[2003,6],[38054,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110934,0,0,1,2,0,,1,"[1003,40]",0,"[[2002,4],[2003,6],[38054,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110935,0,0,1,2,0,,1,"[1003,68]",0,"[[2002,11],[2003,6],[38054,68]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110936,0,0,1,2,0,,1,"[1003,68]",0,"[[2002,11],[2003,6],[38054,68]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110937,0,0,1,1,0,,1,"[1003,32]",0,"[[2003,8],[38054,32]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110938,0,0,1,1,0,,1,"[1003,28]",0,"[[2003,7],[38054,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110939,0,0,1,1,0,,1,"[1003,28]",0,"[[2003,7],[38054,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110940,0,0,1,1,0,,1,"[1003,32]",0,"[[2003,8],[38054,32]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110941,0,0,1,1,0,,1,"[1003,28]",0,"[[2003,7],[38054,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110942,0,0,1,1,0,,1,"[1003,32]",0,"[[2003,8],[38054,32]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110943,0,0,1,1,0,,1,"[1003,32]",0,"[[2003,8],[38054,32]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110944,0,0,1,1,0,,1,"[1003,28]",0,"[[2003,7],[38054,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110945,0,0,1,1,0,,1,"[1003,20]",0,"[[2003,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110946,0,0,1,1,0,,1,"[1003,20]",0,"[[2003,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110947,0,0,1,1,0,,1,"[1003,20]",0,"[[2003,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110948,0,0,1,1,0,,1,"[1003,20]",0,"[[2003,5],[38054,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110949,0,0,1,5,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110950,0,0,1,5,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110951,0,0,1,5,0,,1,"[1003,24]",0,"[[2001,6],[38055,24]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110952,0,0,1,5,0,,1,"[1003,24]",0,"[[2001,6],[38055,24]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110953,0,0,1,5,0,,1,"[1003,28]",0,"[[2001,9],[38055,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110954,0,0,1,5,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110955,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110956,0,0,1,1,0,,1,"[1003,16]",0,"[[2001,4],[38055,16]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110957,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110958,0,0,1,1,0,,1,"[1003,16]",0,"[[2001,4],[38055,16]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110959,0,0,1,1,0,,1,"[1003,32]",0,"[[2001,8],[38055,32]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110960,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110961,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110962,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110963,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110964,0,0,1,1,0,,1,"[1003,20]",0,"[[2001,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110965,0,0,1,1,0,,1,"[1003,20]",0,"[[2003,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110966,0,0,1,1,0,,1,"[1003,20]",0,"[[2003,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110967,0,0,1,1,0,,1,"[1003,20]",0,"[[2003,5],[38055,20]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110968,0,0,1,1,0,,1,"[1003,32]",0,"[[2003,8],[38055,32]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110969,0,0,1,1,0,,1,"[1003,28]",0,"[[2003,7],[38055,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110970,0,0,1,1,0,,1,"[1003,28]",0,"[[2003,7],[38055,28]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110971,0,0,1,3,0,,1,"[1003,40]",0,"[[2004,10],[38055,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110972,0,0,1,3,0,,1,"[1003,60]",0,"[[2004,15],[38055,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110973,0,0,1,3,0,,1,"[1003,40]",0,"[[2004,10],[38055,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110974,0,0,1,3,0,,1,"[1003,72]",0,"[[2004,18],[38055,72]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110975,0,0,1,3,0,,1,"[1003,60]",0,"[[2004,15],[38055,60]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110976,0,0,1,3,0,,1,"[1003,40]",0,"[[2004,10],[38055,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110977,0,0,1,3,0,,1,"[1003,40]",0,"[[2004,10],[38055,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110978,0,0,1,2,0,,1,"[1003,40]",0,"[[2002,4],[2003,6],[38055,40]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110979,0,0,1,5,0,,1,"[1003,68]",0,"[[2002,11],[2003,6],[38055,68]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
110980,0,0,1,5,0,,1,"[1003,68]",0,"[[2002,11],[2003,6],[38055,68]]",[],"[[7001,1,10],[7001,2,10],[7002,1,10],[-1,0,70]]",[],[],[],1,,,,,,
